"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"29209","1","10","71","0","2022","3","",10,36,33,35,573815,0,0,1273,"",2.28,0.25,0.24,0.25,0.32,0.00,0.00,1.30,"",-1,-9.1,-6,-14.3,-9,-21.4,-6,-14.6,73417,14.7,0,0.0,0,0.0,349,37.8
"29209","2","10","71","0","2022","3","",7,49,48,48,465822,0,0,741,"",1.36,0.22,0.22,0.21,0.21,0.00,0.00,0.93,"",1,16.7,3,6.5,2,4.3,4,9.1,67274,16.9,0,0.0,0,0.0,65,9.6
"29209","3","10","71","0","2022","3","",26,591,525,1013,6499266,168530,1158,704,"",2.10,0.98,0.84,1.47,1.22,0.71,0.47,1.09,"",0,0.0,-19,-3.1,3,0.6,4,0.4,239359,3.8,28268,20.2,-110,-8.7,29,4.3
"29209","5","10","71","0","2022","3","",794,6684,6626,6284,60975176,14059634,447182,718,"",0.97,1.04,1.06,0.99,1.03,1.01,1.00,1.00,"",46,6.1,560,9.1,518,8.5,431,7.4,10162075,20.0,433895,3.2,27138,6.5,70,10.8
"29211","0","10","70","0","2022","3","",156,2179,2135,2334,27183140,2696949,18262,944,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-1.9,-9,-0.4,40,1.9,55,2.4,2818855,11.6,233850,9.5,719,4.1,87,10.2
"29211","1","10","71","0","2022","3","",9,39,38,41,531259,0,0,1039,"",11.01,0.93,0.94,0.93,0.75,0.00,0.00,0.81,"",-1,-10.0,2,5.4,1,2.7,0,0.0,49807,10.3,0,0.0,0,0.0,73,7.6
"29211","2","10","71","0","2022","3","",4,23,22,24,234198,0,0,783,"",4.17,0.35,0.35,0.34,0.26,0.00,0.00,0.75,"",0,0.0,-2,-8.0,-3,-12.0,-1,-4.0,-654,-0.3,0,0.0,0,0.0,60,8.3
"29211","3","10","71","0","2022","3","",17,322,264,429,3214156,43153,139,731,"",7.38,1.81,1.44,1.97,1.52,0.95,1.39,0.87,"",1,6.2,38,13.4,27,11.4,40,10.3,469187,17.1,-6426,-13.0,-54,-28.0,35,5.0
"29211","5","10","71","0","2022","3","",126,1795,1811,1840,23203527,2653796,18123,983,"",0.83,0.95,0.98,0.92,0.99,1.01,1.00,1.04,"",-3,-2.3,-47,-2.6,15,0.8,16,0.9,2300515,11.0,240276,10.0,773,4.5,100,11.3
"29213","0","10","70","0","2022","3","",2081,29944,29318,28224,294708195,59285713,1126257,777,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",31,1.5,564,1.9,206,0.7,-369,-1.3,31025200,11.8,-1131613,-1.9,-8593,-0.8,78,11.2
"29213","1","10","71","0","2022","3","",19,198,200,194,3864188,0,0,1506,"",1.74,0.34,0.36,0.36,0.51,0.00,0.00,1.43,"",0,0.0,3,1.5,5,2.6,1,0.5,264635,7.4,0,0.0,0,0.0,81,5.7
"29213","2","10","71","0","2022","3","",12,144,148,143,1407729,0,0,747,"",0.94,0.16,0.17,0.17,0.14,0.00,0.00,0.87,"",1,9.1,7,5.1,11,8.0,8,5.9,177295,14.4,0,0.0,0,0.0,53,7.6
"29213","3","10","71","0","2022","3","",58,1301,1466,2302,16908107,451639,1550,770,"",1.89,0.53,0.58,0.87,0.74,0.45,0.25,1.11,"",1,1.8,-41,-3.1,-163,-10.0,31,1.4,1425457,9.2,153990,51.7,278,21.9,88,12.9
"29213","5","10","71","0","2022","3","",1992,28301,27504,25585,272528171,58834074,1124707,773,"",0.98,1.09,1.08,1.06,1.07,1.02,1.00,1.00,"",29,1.5,595,2.1,353,1.3,-409,-1.6,29157813,12.0,-1285603,-2.1,-8871,-0.8,78,11.2
"29215","0","10","70","0","2022","3","",603,5250,5536,5794,52812689,5967615,51894,735,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,1.5,221,4.4,374,7.2,212,3.8,6749541,14.7,355408,6.3,1386,2.7,61,9.1
"29215","1","10","71","0","2022","3","",18,70,76,76,1167098,0,0,1213,"",5.70,0.69,0.72,0.69,0.85,0.00,0.00,1.21,"",0,0.0,-5,-6.7,3,4.1,1,1.3,42431,3.8,0,0.0,0,0.0,49,4.2
"29215","2","10","71","0","2022","3","",10,553,561,567,5643040,0,0,775,"",2.69,3.53,3.40,3.23,3.23,0.00,0.00,0.96,"",1,11.1,52,10.4,46,8.9,37,7.0,735724,15.0,0,0.0,0,0.0,42,5.7
"29215","3","10","71","0","2022","3","",47,807,1092,1355,11214225,228294,1174,795,"",5.28,1.88,2.29,2.51,2.73,2.28,4.12,1.21,"",0,0.0,30,3.9,165,17.8,46,3.5,1884923,20.2,19114,9.1,92,8.5,80,11.2
"29215","5","10","71","0","2022","3","",528,3820,3807,3796,34788326,5739321,50720,703,"",0.90,0.84,0.79,0.76,0.76,0.99,0.98,0.96,"",8,1.5,144,3.9,160,4.4,128,3.5,4086463,13.3,336294,6.2,1294,2.6,58,9.0
"29217","0","10","70","0","2022","3","",711,6315,6464,6799,72012453,7978710,80183,849,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,1.4,-60,-0.9,25,0.4,-39,-0.6,6619045,10.1,663125,9.1,25130,45.6,81,10.5
"29217","1","10","71","0","2022","3","",16,79,78,82,1271065,0,0,1227,"",4.29,0.65,0.63,0.64,0.68,0.00,0.00,1.06,"",0,0.0,-5,-6.0,-5,-6.0,-5,-5.7,84516,7.1,0,0.0,0,0.0,149,13.8
"29217","2","10","71","0","2022","3","",16,139,141,142,1405342,0,0,769,"",3.66,0.74,0.73,0.69,0.59,0.00,0.00,0.82,"",0,0.0,-5,-3.5,-1,-0.7,3,2.2,78866,5.9,0,0.0,0,0.0,49,6.8
"29217","3","10","71","0","2022","3","",62,808,880,1224,10102793,263151,971,801,"",5.90,1.56,1.58,1.93,1.80,1.97,2.20,1.05,"",1,1.6,-96,-10.6,-32,-3.5,-24,-1.9,-246548,-2.4,-21573,-7.6,-397,-29.0,22,2.8
"29217","5","10","71","0","2022","3","",617,5289,5365,5351,59233253,7715559,79212,854,"",0.89,0.96,0.96,0.92,0.95,0.99,0.99,1.01,"",9,1.5,46,0.9,63,1.2,-13,-0.2,6702211,12.8,684698,9.7,25527,47.5,92,12.1
"29219","0","10","70","0","2022","3","",704,7342,7618,7957,88800992,10767108,124406,894,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,1.4,-74,-1.0,92,1.2,218,2.8,7914410,9.8,604021,5.9,13181,11.9,71,8.6
"29219","1","10","71","0","2022","3","",7,43,44,44,756121,0,0,1332,"",1.90,0.30,0.30,0.29,0.33,0.00,0.00,1.10,"",1,16.7,-1,-2.3,-3,-6.4,0,0.0,188550,33.2,0,0.0,0,0.0,362,37.3
"29219","2","10","71","0","2022","3","",8,59,63,64,589814,0,0,732,"",1.85,0.27,0.28,0.27,0.20,0.00,0.00,0.74,"",0,0.0,4,7.3,5,8.6,7,12.3,113433,23.8,0,0.0,0,0.0,85,13.1
"29219","3","10","71","0","2022","3","",31,869,983,1216,10144194,366191,1073,763,"",2.98,1.45,1.50,1.64,1.47,2.03,1.57,0.95,"",1,3.3,-25,-2.8,1,0.1,-24,-1.9,663949,7.0,56116,18.1,50,4.9,61,8.7
"29219","5","10","71","0","2022","3","",658,6371,6528,6633,77310863,10400917,123333,913,"",0.96,1.00,0.99,0.97,1.01,0.99,1.00,1.02,"",8,1.2,-52,-0.8,89,1.4,235,3.7,6948478,9.9,547905,5.6,13131,11.9,70,8.3
"29221","0","10","70","0","2022","3","",684,4585,4957,5001,44526537,6360627,94265,707,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,0.6,167,3.8,171,3.6,138,2.8,5822061,15.0,234836,3.8,2242,2.4,72,11.3
"29221","1","10","71","0","2022","3","",8,54,53,54,886756,0,0,1271,"",2.23,0.61,0.56,0.57,0.77,0.00,0.00,1.32,"",-2,-20.0,-4,-6.9,-1,-1.9,-2,-3.6,16669,1.9,0,0.0,0,0.0,76,6.4
"29221","2","10","71","0","2022","3","",10,379,388,378,3776702,0,0,761,"",2.38,2.77,2.63,2.49,2.57,0.00,0.00,0.98,"",-1,-9.1,-2,-0.5,4,1.0,-6,-1.6,591960,18.6,0,0.0,0,0.0,121,18.9
"29221","3","10","71","0","2022","3","",35,599,918,1061,8667194,248759,1732,776,"",3.46,1.60,2.15,2.27,2.50,2.33,3.34,1.23,"",2,6.1,25,4.4,6,0.7,-1,-0.1,776358,9.8,65003,35.4,189,12.2,61,8.5
"29221","5","10","71","0","2022","3","",631,3553,3598,3508,31195885,6111868,92533,675,"",0.95,0.89,0.84,0.82,0.81,0.99,0.99,0.96,"",5,0.8,148,4.3,162,4.7,147,4.4,4437074,16.6,169833,2.9,2053,2.3,70,11.6
"29223","0","10","70","0","2022","3","",403,2090,2235,2203,19532461,2938274,40170,690,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-12,-2.9,-9,-0.4,-1,0.0,43,2.0,2912193,17.5,144586,5.2,10204,34.1,99,16.8
"29223","1","10","71","0","2022","3","",11,82,79,78,1175815,0,0,1135,"",5.21,2.04,1.86,1.86,2.32,0.00,0.00,1.21,"",0,0.0,4,5.1,-1,-1.2,1,1.3,24865,2.2,0,0.0,0,0.0,5,0.4
"29223","2","10","71","0","2022","3","",6,82,72,69,693152,0,0,717,"",2.42,1.31,1.08,1.03,1.07,0.00,0.00,0.94,"",0,0.0,3,3.8,-4,-5.3,-5,-6.8,75482,12.2,0,0.0,0,0.0,95,15.3
"29223","3","10","71","0","2022","3","",19,197,397,419,2710272,132848,869,617,"",3.19,1.15,2.06,2.04,1.78,2.69,3.94,1.00,"",0,0.0,3,1.5,-5,-1.2,5,1.2,208301,8.3,24789,22.9,292,50.6,45,7.9
"29223","5","10","71","0","2022","3","",367,1729,1687,1637,14953222,2805426,39301,683,"",0.94,0.95,0.87,0.87,0.89,0.98,0.98,0.99,"",-12,-3.2,-19,-1.1,9,0.5,42,2.6,2603545,21.1,119797,4.5,9912,33.7,115,20.2
"29225","0","10","70","0","2022","3","",846,8277,8339,8773,89196727,12012328,146659,811,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,0.4,334,4.2,210,2.6,194,2.3,9711937,12.2,-301690,-2.4,-3607,-2.4,67,9.0
"29225","1","10","71","0","2022","3","",11,85,81,87,1244156,0,0,1135,"",2.48,0.53,0.51,0.52,0.54,0.00,0.00,1.03,"",1,10.0,13,18.1,2,2.5,10,13.0,247137,24.8,0,0.0,0,0.0,126,12.5
"29225","2","10","71","0","2022","3","",7,237,239,234,2403561,0,0,781,"",1.34,0.96,0.96,0.88,0.81,0.00,0.00,0.87,"",0,0.0,19,8.7,19,8.6,11,4.9,260291,12.1,0,0.0,0,0.0,33,4.4
"29225","3","10","71","0","2022","3","",35,719,825,1213,8666002,71162,653,725,"",2.80,1.06,1.15,1.48,1.25,0.35,0.81,1.00,"",1,2.9,3,0.4,13,1.6,44,3.8,942771,12.2,34496,94.1,200,44.2,64,9.7
"29225","5","10","71","0","2022","3","",793,7236,7194,7239,76883008,11941166,146006,819,"",0.96,1.01,1.00,0.96,1.00,1.02,1.00,1.01,"",1,0.1,299,4.3,176,2.5,129,1.8,8261738,12.0,-336186,-2.7,-3807,-2.5,67,8.9
"29227","0","10","70","0","2022","3","",71,342,352,386,2522735,377543,4237,539,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-2.7,-2,-0.6,-3,-0.8,-23,-5.6,148577,6.3,3748,1.0,883,26.3,45,9.1
"29227","1","10","71","0","2022","3","",5,22,23,22,205195,0,0,707,"",13.44,3.34,3.43,3.00,3.14,0.00,0.00,0.97,"",-2,-28.6,4,22.2,4,21.1,3,15.8,37663,22.5,0,0.0,0,0.0,17,2.5
"29227","2","10","71","0","2022","3","",3,17,17,16,158833,0,0,733,"",6.87,1.67,1.62,1.37,1.90,0.00,0.00,1.23,"",0,0.0,1,6.2,1,6.2,0,0.0,6128,4.0,0,0.0,0,0.0,-1,-0.1
"29227","3","10","71","0","2022","3","",8,106,113,154,796376,44151,173,493,"",7.63,3.79,3.73,4.28,4.05,6.97,7.43,1.02,"",0,0.0,-2,-1.9,-11,-8.9,-15,-8.9,65008,8.9,15300,53.0,-2,-1.1,72,17.1
"29227","5","10","71","0","2022","3","",55,197,199,194,1362331,333392,4064,533,"",0.80,0.66,0.65,0.59,0.63,0.91,0.97,0.99,"",0,0.0,-5,-2.5,3,1.5,-11,-5.4,39778,3.0,-11552,-3.3,885,27.8,27,5.3
"29229","0","10","70","0","2022","3","",541,3975,4211,4439,41526486,6320537,71514,759,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",21,4.0,106,2.7,187,4.6,97,2.2,4065660,10.9,-718719,-10.2,-1409,-1.9,52,7.4
"29229","1","10","71","0","2022","3","",10,42,43,46,577869,0,0,1018,"",3.53,0.55,0.54,0.55,0.54,0.00,0.00,0.99,"",0,0.0,-2,-4.5,-1,-2.3,0,0.0,91573,18.8,0,0.0,0,0.0,181,21.6
"29229","2","10","71","0","2022","3","",10,84,87,88,832313,0,0,742,"",3.00,0.71,0.69,0.65,0.61,0.00,0.00,0.89,"",1,11.1,-11,-11.6,-7,-7.4,-9,-9.3,12653,1.5,0,0.0,0,0.0,81,12.3
"29229","3","10","71","0","2022","3","",30,349,544,804,4658901,97082,278,634,"",3.75,1.07,1.50,1.94,1.44,0.92,0.71,0.93,"",0,0.0,-3,-0.9,-6,-1.1,1,0.1,-81633,-1.7,5765,6.3,-143,-34.0,-8,-1.2
"29229","5","10","71","0","2022","3","",491,3500,3537,3501,35457403,6223455,71236,776,"",0.93,1.01,0.97,0.92,0.99,1.01,1.00,1.02,"",20,4.2,122,3.6,201,6.0,105,3.1,4043067,12.9,-724484,-10.4,-1266,-1.7,59,8.2
"29510","0","10","70","0","2022","3","",15776,221019,222821,224131,4063667310,251682249,3601628,1404,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",848,5.7,6851,3.2,7243,3.4,5770,2.6,469292867,13.1,34802704,16.0,1011165,39.0,124,9.7
"29510","1","10","71","0","2022","3","",62,9442,9325,9355,209014333,0,0,1715,"",0.75,2.22,2.20,2.20,1.98,0.00,0.00,0.90,"",0,0.0,-672,-6.6,-876,-8.6,-872,-8.5,16396016,8.5,0,0.0,0,0.0,260,17.9
"29510","2","10","71","0","2022","3","",36,2645,2633,2663,29656815,0,0,862,"",0.37,0.40,0.40,0.39,0.22,0.00,0.00,0.56,"",1,2.9,-150,-5.4,-196,-6.9,-243,-8.4,735689,2.5,0,0.0,0,0.0,80,10.2
"29510","3","10","71","0","2022","3","",196,12102,13547,13935,204129116,1075880,2885,1190,"",0.84,0.67,0.71,0.67,0.65,0.25,0.15,0.95,"",1,0.5,-477,-3.8,1147,9.2,-435,-3.0,37598473,22.6,87063,8.8,228,8.6,213,21.8
"29510","5","10","71","0","2022","3","",15482,196830,197316,198178,3620867046,250606369,3598743,1411,"",1.01,1.02,1.02,1.03,1.03,1.02,1.01,1.01,"",846,5.8,8150,4.3,7168,3.8,7320,3.8,414562689,12.9,34715641,16.1,1010937,39.1,112,8.6
"29999","0","10","70","0","2022","3","",34047,119991,121727,122813,2728292950,238278004,4380920,1727,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7666,29.1,23956,24.9,23770,24.3,25510,26.2,682495753,33.4,30169854,14.5,721463,19.7,106,6.5
"29999","1","10","71","0","2022","3","",68,2280,2278,2381,53775140,0,0,1788,"",0.38,0.99,0.98,1.02,0.76,0.00,0.00,0.76,"",11,19.3,231,11.3,206,9.9,275,13.1,13222982,32.6,0,0.0,0,0.0,285,19.0
"29999","2","10","71","0","2022","3","",8,17,15,19,230361,13195,244,1042,"",0.04,0.00,0.00,0.01,0.00,0.01,0.08,0.55,"",0,0.0,4,30.8,2,15.4,4,26.7,12616,5.8,-22825,-63.4,-359,-59.5,-184,-15.0
"29999","3","10","71","0","2022","3","",20,106,139,153,1170009,1803,18,678,"",0.04,0.01,0.01,0.01,0.01,0.00,0.00,0.44,"",10,100.0,55,107.8,54,63.5,53,53.0,590641,101.9,-691,-27.7,-7,-28.0,111,19.6
"29999","5","10","71","0","2022","3","",33951,117588,119295,120260,2673117440,238263006,4380658,1727,"",1.02,1.13,1.13,1.14,1.14,1.03,1.01,1.00,"",7645,29.1,23666,25.2,23508,24.5,25178,26.5,668669514,33.4,30193370,14.5,721829,19.7,103,6.3
"30000","0","10","50","0","2022","3","",61177,500455,502403,505539,6923230488,3216179004,40293368,1059,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5806,10.5,19719,4.1,20362,4.2,19147,3.9,877990220,14.5,406072174,14.5,5741753,16.6,96,10.0
"30000","1","10","51","0","2022","3","",829,14431,14264,13873,295109534,0,0,1600,"",2.59,1.50,1.49,1.45,1.64,0.00,0.00,1.11,"",-16,-1.9,-314,-2.1,-359,-2.5,-394,-2.8,19279904,7.0,0,0.0,0,0.0,141,9.7
"30000","2","10","51","0","2022","3","",380,22733,22845,22545,292854053,288094744,930895,992,"",1.01,1.52,1.52,1.47,1.28,10.24,31.91,0.85,"",5,1.3,-160,-0.7,8,0.0,-9,0.0,5888438,2.1,1844419,0.6,-34991,-3.6,22,2.3
"30000","3","10","51","0","2022","3","",1040,34872,36803,48631,462507168,252329055,1551608,887,"",1.15,0.85,0.85,1.03,0.86,4.68,7.01,0.94,"",9,0.9,1209,3.6,1359,3.8,34,0.1,37372662,8.8,17266862,7.3,137421,9.7,53,6.4
"30000","5","10","51","0","2022","3","",58928,428419,428491,420490,5872759733,2675755205,37810865,1061,"",0.99,0.98,0.99,0.97,0.98,0.85,0.94,1.00,"",5808,10.9,18984,4.6,19354,4.7,19516,4.9,815449216,16.1,386960893,16.9,5639323,17.5,104,10.9
"30000","8","10","96","0","2022","3","",2249,72036,73912,85049,1050470755,540423799,2482503,1049,"",1.40,1.10,1.09,1.18,1.11,6.58,9.91,0.99,"",-2,-0.1,735,1.0,1008,1.4,-369,-0.4,62541004,6.3,19111281,3.7,102430,4.3,56,5.6
"30001","0","10","70","0","2022","3","",566,4086,4271,4380,52351486,33614007,453204,949,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",59,11.6,176,4.5,328,8.3,427,10.8,11160957,27.1,10736561,46.9,240321,112.9,144,17.9
"30001","1","10","71","0","2022","3","",15,244,241,222,4650918,0,0,1518,"",5.06,3.10,2.96,2.67,3.43,0.00,0.00,1.18,"",0,0.0,-7,-2.8,-13,-5.1,-5,-2.2,-421969,-8.3,0,0.0,0,0.0,-81,-5.1
"30001","2","10","71","0","2022","3","",7,374,358,346,4259369,4259369,15162,912,"",2.01,3.07,2.81,2.60,2.46,14.48,46.20,0.87,"",0,0.0,-4,-1.1,-23,-6.0,-14,-3.9,-156995,-3.6,-156995,-3.6,-569,-3.6,1,0.1
"30001","3","10","71","0","2022","3","",16,230,258,391,2703456,1473257,5926,710,"",1.91,0.69,0.70,0.96,0.66,2.61,2.38,0.84,"",0,0.0,19,9.0,27,11.7,13,3.4,213748,8.6,90491,6.5,352,6.3,9,1.3
"30001","5","10","71","0","2022","3","",528,3238,3414,3421,40737743,27881381,432116,933,"",0.96,0.91,0.92,0.91,0.90,0.85,0.96,0.98,"",59,12.6,168,5.5,337,11.0,433,14.5,11526173,39.5,10803065,63.3,240538,125.6,195,26.4
"30003","0","10","70","0","2022","3","",289,3782,3761,3920,50242495,18556650,438277,1011,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",28,10.7,159,4.4,71,1.9,122,3.2,5440528,12.1,1534805,9.0,33562,8.3,80,8.6
"30003","1","10","71","0","2022","3","",17,468,458,452,10242219,0,0,1715,"",11.23,6.43,6.40,6.07,7.86,0.00,0.00,1.25,"",-2,-10.5,8,1.7,-2,-0.4,-5,-1.1,756329,8.0,0,0.0,0,0.0,125,7.9
"30003","2","10","71","0","2022","3","",4,29,29,29,344264,344264,1159,913,"",2.25,0.26,0.26,0.24,0.21,2.12,3.65,0.82,"",0,0.0,-2,-6.5,-1,-3.3,-1,-3.3,9469,2.8,9469,2.8,-56,-4.6,64,7.5
"30003","3","10","71","0","2022","3","",18,1110,1107,1332,11764704,7531881,287747,765,"",4.22,3.59,3.42,3.64,3.01,24.19,119.48,0.85,"",0,0.0,95,9.4,50,4.7,117,9.6,1256947,12.0,899947,13.6,10267,3.7,27,3.7
"30003","5","10","71","0","2022","3","",250,2175,2167,2107,27891308,10680505,149371,998,"",0.89,0.66,0.67,0.63,0.64,0.59,0.34,0.99,"",30,13.6,58,2.7,24,1.1,11,0.5,3417783,14.0,625389,6.2,23351,18.5,109,12.3
"30005","0","10","70","0","2022","3","",201,1231,1290,1343,13046267,6307141,52728,779,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",14,7.5,11,0.9,-12,-0.9,-37,-2.7,862933,7.1,370409,6.2,7513,16.6,58,8.0
"30005","1","10","71","0","2022","3","",13,165,166,169,3278926,0,0,1513,"",12.34,6.97,6.76,6.63,9.69,0.00,0.00,1.43,"",-1,-7.1,-3,-1.8,3,1.8,0,0.0,317297,10.7,0,0.0,0,0.0,146,10.7
"30005","2","10","71","0","2022","3","",2,7,7,7,37105,37105,121,408,"",1.62,0.19,0.18,0.17,0.09,0.67,3.17,0.47,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30005","3","10","71","0","2022","3","",21,365,413,465,3864847,2410730,13419,718,"",7.07,3.62,3.72,3.71,3.80,22.78,46.32,1.03,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30005","5","10","71","0","2022","3","",165,694,704,702,5865389,3859306,39188,645,"",0.84,0.65,0.63,0.61,0.52,0.63,0.75,0.83,"",15,10.0,-17,-2.4,-24,-3.3,-26,-3.6,313312,5.6,176648,4.8,6601,20.3,54,9.1
"30007","0","10","70","0","2022","3","",250,1403,1468,1454,15357724,8541704,90233,819,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",31,14.2,109,8.4,87,6.3,99,7.3,1335685,9.5,946951,12.5,7727,9.4,16,2.0
"30007","1","10","71","0","2022","3","",7,48,49,44,889716,0,0,1456,"",5.34,1.78,1.75,1.59,2.23,0.00,0.00,1.31,"",0,0.0,7,17.1,6,14.0,5,12.8,-18859,-2.1,0,0.0,0,0.0,-249,-14.6
"30007","2","10","71","0","2022","3","",4,13,13,13,285795,285795,1077,1691,"",2.60,0.31,0.30,0.29,0.56,3.82,16.48,1.87,"",0,0.0,0,0.0,0,0.0,0,0.0,3307,1.2,3307,1.2,7,0.7,19,1.1
"30007","3","10","71","0","2022","3","",5,129,179,201,1759495,1026541,3506,798,"",1.35,1.12,1.42,1.48,1.47,7.16,7.07,1.09,"",0,0.0,11,9.3,8,4.7,10,5.2,180679,11.4,161896,18.7,529,17.8,39,5.1
"30007","5","10","71","0","2022","3","",234,1213,1227,1196,12422718,7229368,85650,788,"",0.96,0.99,0.97,0.96,0.94,0.87,0.96,0.96,"",31,15.3,91,8.1,73,6.3,84,7.6,1170558,10.4,781748,12.1,7191,9.2,22,2.9
"30009","0","10","70","0","2022","3","",560,3014,3026,3008,32552259,19884668,286633,830,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",47,9.2,204,7.3,278,10.1,166,5.8,5420802,20.0,3627713,22.3,101847,55.1,85,11.4
"30009","1","10","71","0","2022","3","",14,93,92,93,1734278,0,0,1440,"",4.77,1.60,1.60,1.63,2.05,0.00,0.00,1.28,"",0,0.0,7,8.1,1,1.1,2,2.2,86544,5.3,0,0.0,0,0.0,21,1.5
"30009","2","10","71","0","2022","3","",4,22,22,22,292922,292922,956,1024,"",1.16,0.24,0.24,0.24,0.27,1.68,4.61,1.12,"",0,0.0,-1,-4.3,-1,-4.3,-1,-4.3,6281,2.2,6281,2.2,-73,-7.1,65,6.8
"30009","3","10","71","0","2022","3","",19,314,319,480,3815722,2301542,8928,791,"",2.30,1.27,1.22,1.71,1.51,6.90,5.67,1.07,"",0,0.0,26,9.0,12,3.9,5,1.1,468857,14.0,337064,17.2,1297,17.0,69,9.6
"30009","5","10","71","0","2022","3","",523,2585,2593,2413,26709337,17290204,276749,812,"",0.96,0.99,0.99,0.94,0.95,0.89,0.97,0.98,"",47,9.9,172,7.1,266,11.4,160,7.1,4859120,22.2,3284368,23.4,100623,57.1,91,12.6
"30011","0","10","70","0","2022","3","",58,290,289,308,3387319,1294234,7492,881,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,18.4,12,4.3,17,6.2,45,17.1,840100,33.0,287622,28.6,2373,46.4,158,21.9
"30011","1","10","71","0","2022","3","",7,16,16,19,198762,0,0,899,"",23.03,2.87,2.91,3.25,2.26,0.00,0.00,0.75,"",0,0.0,-2,-11.1,-1,-5.9,5,35.7,58515,41.7,0,0.0,0,0.0,238,36.0
"30011","3","10","71","0","2022","3","",5,77,95,110,741234,515735,1738,607,"",5.83,3.25,3.82,3.83,2.81,23.75,42.22,0.77,"",0,0.0,-21,-21.4,-16,-14.4,8,7.8,67036,9.9,49751,10.7,164,10.4,107,21.4
"30011","5","10","71","0","2022","3","",46,197,178,179,2447323,778499,5754,1019,"",0.81,0.78,0.71,0.68,0.84,0.62,0.77,1.16,"",9,24.3,35,21.6,34,23.6,32,21.8,714549,41.2,237871,44.0,2209,62.3,136,15.4
"30013","0","10","70","0","2022","3","",3015,35796,36467,36563,490705654,228954100,3059593,1041,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",225,8.1,1452,4.2,1894,5.5,1470,4.2,83016196,20.4,48425156,26.8,1056667,52.8,136,15.0
"30013","1","10","71","0","2022","3","",62,1436,1415,1374,26531092,0,0,1449,"",3.92,2.09,2.04,1.98,2.09,0.00,0.00,1.02,"",1,1.6,-285,-16.6,-287,-16.9,-319,-18.8,-814537,-3.0,0,0.0,0,0.0,216,17.5
"30013","2","10","71","0","2022","3","",14,835,808,844,10390059,8961846,29371,964,"",0.75,0.78,0.74,0.76,0.64,4.47,13.26,0.84,"",0,0.0,-68,-7.5,-79,-8.9,-60,-6.6,-137724,-1.3,-1565937,-14.9,-7328,-20.0,62,6.9
"30013","3","10","71","0","2022","3","",50,1720,2191,2952,27399389,16481935,74279,921,"",1.12,0.59,0.70,0.87,0.72,4.29,4.42,0.99,"",0,0.0,-161,-8.6,60,2.8,23,0.8,996866,3.8,481621,3.0,2130,3.0,43,4.9
"30013","5","10","71","0","2022","3","",2889,31805,32053,31393,426385114,203510319,2955943,1033,"",0.98,1.02,1.02,1.00,1.01,0.91,0.97,0.99,"",224,8.4,1966,6.6,2200,7.4,1826,6.2,82971591,24.2,49509472,32.1,1061865,56.1,145,16.3
